what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699532978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699535082
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699954101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699954246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699954509
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359699959160
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359699959310
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359699959438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359699959566
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359699959694
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1359699962424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359699964064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359699964308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359699964702
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699966679
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699966864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699966966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699968503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699968670
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699968807
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1359699968991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359699974266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359699985891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700000876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700034558
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700038561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700039134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700039829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700040964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700042547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700044038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700045908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700048705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700051569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700056534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700061752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700062166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700070447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700073690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700074346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700118422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700129590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700132302
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700143288
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700143584
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700143745
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700143897
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700144048
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700144232
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700144424
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1359700144544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1359700145385
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1359700145849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700149599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700155477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1359700181926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359700182471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700186822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700194385
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700205434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700205871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700206463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700209203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700210455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700210919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700212450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700213687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700214211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700258195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700263211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700273802
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700282910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700284102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700284589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700286726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700288311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700289031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700290850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700292063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700292840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700306310
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700306963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700307219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700307725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700308692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700309100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1359700309909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1359700310976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700311617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700385608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700395017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700398712
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700402051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700402434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700402993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700404245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700405498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700405896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700408080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700409361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700409941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700433629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700435635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700439354
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700442816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700443326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700444382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700446665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700448046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700448548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700450111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700451604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700452067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700459002
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700459421
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700460599
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700461180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700461449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700461820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700462947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700503666
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700506949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700507236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700508867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700510721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700511908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700512446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700513920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700515986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700516495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700520687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700521293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700521823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700522202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700523000
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700527431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700527894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700529325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700530518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700532881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700535198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700535663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700538328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700539487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700540044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700560432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700569186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359700570164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1359700571555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700591775
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700594833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700595212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700595572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700598031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700600156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700600557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700602185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700603541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700604042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700642331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359700784145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700806484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700811990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700825138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700843383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700921539
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359700948917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359700959825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359700962101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700962598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700963240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700965257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700966374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700966860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700968378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359700969651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359700970131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701002299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359701005214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701065864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701066001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701066136
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701066296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701066520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359701066808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359701072974
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359701077241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701077537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701078029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701080161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701081537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701082167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701084046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701085978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701086448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701149863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359701154214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359701210808
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359701214024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701214317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701214900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701217205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701218381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701218790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701220239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701221502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701221982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701232222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359701232872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359701233234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359701233676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359701234865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1359701310375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1359701310527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359701313995
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359701318413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701319271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701319708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701322173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701323728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701324050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701325366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701326528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701327019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701349819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359701350754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359701351789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359701352556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1359701367428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359701373748
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359701376139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701376413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701376498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701378422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701379678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701380204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701382007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701383542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701383902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701413328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359701413881
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359701435048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359701435539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701436017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359701438187
